image,label,path,fold,preds
Right/317_run3.png,2,../input/subway-run-2/Right/317_run3.png,1,2
Right/318_run1.png,2,../input/subway-run-2/Right/318_run1.png,1,2
Right/318_run3.png,2,../input/subway-run-2/Right/318_run3.png,1,2
Right/318_run7.png,2,../input/subway-run-2/Right/318_run7.png,1,2
Right/31_run3.png,2,../input/subway-run-2/Right/31_run3.png,1,2
Right/320_run100.png,2,../input/subway-run-2/Right/320_run100.png,1,4
Right/321_run7.png,2,../input/subway-run-2/Right/321_run7.png,1,2
Right/322_run1.png,2,../input/subway-run-2/Right/322_run1.png,1,2
Right/325_run101.png,2,../input/subway-run-2/Right/325_run101.png,1,2
Right/325_run2.png,2,../input/subway-run-2/Right/325_run2.png,1,2
Right/326_run100.png,2,../input/subway-run-2/Right/326_run100.png,1,2
Right/326_run6.png,2,../input/subway-run-2/Right/326_run6.png,1,2
Right/326_run7.png,2,../input/subway-run-2/Right/326_run7.png,1,2
Right/327_run100.png,2,../input/subway-run-2/Right/327_run100.png,1,2
Right/327_run3.png,2,../input/subway-run-2/Right/327_run3.png,1,2
Right/327_run7.png,2,../input/subway-run-2/Right/327_run7.png,1,2
Right/328_run3.png,2,../input/subway-run-2/Right/328_run3.png,1,2
Right/329.png,2,../input/subway-run-2/Right/329.png,1,2
Right/32_run101.png,2,../input/subway-run-2/Right/32_run101.png,1,2
Right/32_run2.png,2,../input/subway-run-2/Right/32_run2.png,1,2
Right/330_run2.png,2,../input/subway-run-2/Right/330_run2.png,1,2
Right/330_run7.png,2,../input/subway-run-2/Right/330_run7.png,1,2
Right/331.png,2,../input/subway-run-2/Right/331.png,1,2
Right/331_run100.png,2,../input/subway-run-2/Right/331_run100.png,1,2
Right/331_run101.png,2,../input/subway-run-2/Right/331_run101.png,1,2
Right/332_run100.png,2,../input/subway-run-2/Right/332_run100.png,1,2
Right/332_run2.png,2,../input/subway-run-2/Right/332_run2.png,1,2
Right/333.png,2,../input/subway-run-2/Right/333.png,1,2
Right/335_run100.png,2,../input/subway-run-2/Right/335_run100.png,1,2
Right/335_run7.png,2,../input/subway-run-2/Right/335_run7.png,1,2
Right/336.png,2,../input/subway-run-2/Right/336.png,1,2
Right/336_run100.png,2,../input/subway-run-2/Right/336_run100.png,1,2
Right/336_run101.png,2,../input/subway-run-2/Right/336_run101.png,1,2
Right/337_run3.png,2,../input/subway-run-2/Right/337_run3.png,1,2
Right/337_run7.png,2,../input/subway-run-2/Right/337_run7.png,1,4
Right/338_run100.png,2,../input/subway-run-2/Right/338_run100.png,1,2
Right/338_run6.png,2,../input/subway-run-2/Right/338_run6.png,1,2
Right/33_run7.png,2,../input/subway-run-2/Right/33_run7.png,1,2
Right/340_run100.png,2,../input/subway-run-2/Right/340_run100.png,1,2
Right/341_run100.png,2,../input/subway-run-2/Right/341_run100.png,1,2
Right/341_run101.png,2,../input/subway-run-2/Right/341_run101.png,1,2
Right/341_run3.png,2,../input/subway-run-2/Right/341_run3.png,1,2
Right/342.png,2,../input/subway-run-2/Right/342.png,1,2
Right/342_run6.png,2,../input/subway-run-2/Right/342_run6.png,1,2
Right/342_run7.png,2,../input/subway-run-2/Right/342_run7.png,1,2
Right/343_run6.png,2,../input/subway-run-2/Right/343_run6.png,1,2
Right/343_run7.png,2,../input/subway-run-2/Right/343_run7.png,1,2
Right/344_run7.png,2,../input/subway-run-2/Right/344_run7.png,1,2
Right/345_run2.png,2,../input/subway-run-2/Right/345_run2.png,1,2
Right/345_run6.png,2,../input/subway-run-2/Right/345_run6.png,1,2
Right/346_run7.png,2,../input/subway-run-2/Right/346_run7.png,1,2
Right/347_run2.png,2,../input/subway-run-2/Right/347_run2.png,1,2
Right/347_run3.png,2,../input/subway-run-2/Right/347_run3.png,1,2
Right/347_run7.png,2,../input/subway-run-2/Right/347_run7.png,1,2
Right/348_run3.png,2,../input/subway-run-2/Right/348_run3.png,1,2
Right/348_run7.png,2,../input/subway-run-2/Right/348_run7.png,1,2
Right/349_run7.png,2,../input/subway-run-2/Right/349_run7.png,1,2
Right/34_run2.png,2,../input/subway-run-2/Right/34_run2.png,1,2
Right/350_run2.png,2,../input/subway-run-2/Right/350_run2.png,1,2
Right/350_run3.png,2,../input/subway-run-2/Right/350_run3.png,1,2
Right/350_run7.png,2,../input/subway-run-2/Right/350_run7.png,1,2
Right/351_run1.png,2,../input/subway-run-2/Right/351_run1.png,1,2
Right/351_run3.png,2,../input/subway-run-2/Right/351_run3.png,1,2
Right/352_run1.png,2,../input/subway-run-2/Right/352_run1.png,1,2
Right/352_run3.png,2,../input/subway-run-2/Right/352_run3.png,1,2
Right/353_run6.png,2,../input/subway-run-2/Right/353_run6.png,1,2
Right/353_run7.png,2,../input/subway-run-2/Right/353_run7.png,1,2
Right/354_run3.png,2,../input/subway-run-2/Right/354_run3.png,1,2
Right/354_run6.png,2,../input/subway-run-2/Right/354_run6.png,1,2
Right/355_run2.png,2,../input/subway-run-2/Right/355_run2.png,1,2
Right/355_run7.png,2,../input/subway-run-2/Right/355_run7.png,1,2
Right/356.png,2,../input/subway-run-2/Right/356.png,1,2
Right/356_run2.png,2,../input/subway-run-2/Right/356_run2.png,1,2
Right/356_run3.png,2,../input/subway-run-2/Right/356_run3.png,1,2
Right/357_run3.png,2,../input/subway-run-2/Right/357_run3.png,1,2
Right/357_run6.png,2,../input/subway-run-2/Right/357_run6.png,1,2
Right/35_run1.png,2,../input/subway-run-2/Right/35_run1.png,1,2
Right/35_run6.png,2,../input/subway-run-2/Right/35_run6.png,1,2
Right/361_run3.png,2,../input/subway-run-2/Right/361_run3.png,1,2
Right/362.png,2,../input/subway-run-2/Right/362.png,1,2
Right/362_run6.png,2,../input/subway-run-2/Right/362_run6.png,1,4
Right/363_run7.png,2,../input/subway-run-2/Right/363_run7.png,1,2
Right/364_run101.png,2,../input/subway-run-2/Right/364_run101.png,1,2
Right/364_run6.png,2,../input/subway-run-2/Right/364_run6.png,1,2
Right/365_run3.png,2,../input/subway-run-2/Right/365_run3.png,1,2
Right/365_run7.png,2,../input/subway-run-2/Right/365_run7.png,1,2
Right/367.png,2,../input/subway-run-2/Right/367.png,1,4
Right/367_run3.png,2,../input/subway-run-2/Right/367_run3.png,1,2
Right/367_run7.png,2,../input/subway-run-2/Right/367_run7.png,1,2
Right/369_run101.png,2,../input/subway-run-2/Right/369_run101.png,1,2
Right/369_run3.png,2,../input/subway-run-2/Right/369_run3.png,1,2
Right/369_run7.png,2,../input/subway-run-2/Right/369_run7.png,1,2
Right/36_run6.png,2,../input/subway-run-2/Right/36_run6.png,1,2
Right/370_run2.png,2,../input/subway-run-2/Right/370_run2.png,1,2
Right/370_run3.png,2,../input/subway-run-2/Right/370_run3.png,1,2
Right/370_run7.png,2,../input/subway-run-2/Right/370_run7.png,1,2
Right/371_run101.png,2,../input/subway-run-2/Right/371_run101.png,1,2
Right/372_run2.png,2,../input/subway-run-2/Right/372_run2.png,1,2
Right/372_run6.png,2,../input/subway-run-2/Right/372_run6.png,1,2
Right/373_run6.png,2,../input/subway-run-2/Right/373_run6.png,1,2
Right/374.png,2,../input/subway-run-2/Right/374.png,1,2
Right/374_run7.png,2,../input/subway-run-2/Right/374_run7.png,1,2
Right/376_run3.png,2,../input/subway-run-2/Right/376_run3.png,1,2
Right/376_run7.png,2,../input/subway-run-2/Right/376_run7.png,1,2
Right/37_run7.png,2,../input/subway-run-2/Right/37_run7.png,1,2
Right/380_run101.png,2,../input/subway-run-2/Right/380_run101.png,1,2
Right/380_run2.png,2,../input/subway-run-2/Right/380_run2.png,1,4
Right/381_run6.png,2,../input/subway-run-2/Right/381_run6.png,1,2
Right/382_run101.png,2,../input/subway-run-2/Right/382_run101.png,1,2
Right/382_run7.png,2,../input/subway-run-2/Right/382_run7.png,1,2
Right/383_run2.png,2,../input/subway-run-2/Right/383_run2.png,1,2
Right/383_run3.png,2,../input/subway-run-2/Right/383_run3.png,1,2
Right/385_run2.png,2,../input/subway-run-2/Right/385_run2.png,1,2
Right/385_run7.png,2,../input/subway-run-2/Right/385_run7.png,1,2
Right/388.png,2,../input/subway-run-2/Right/388.png,1,2
Right/389_run3.png,2,../input/subway-run-2/Right/389_run3.png,1,2
Right/38_run1.png,2,../input/subway-run-2/Right/38_run1.png,1,2
Right/38_run100.png,2,../input/subway-run-2/Right/38_run100.png,1,2
Right/38_run7.png,2,../input/subway-run-2/Right/38_run7.png,1,2
Right/390_run101.png,2,../input/subway-run-2/Right/390_run101.png,1,2
Right/390_run2.png,2,../input/subway-run-2/Right/390_run2.png,1,2
Right/391_run3.png,2,../input/subway-run-2/Right/391_run3.png,1,2
Right/392_run3.png,2,../input/subway-run-2/Right/392_run3.png,1,2
Right/392_run6.png,2,../input/subway-run-2/Right/392_run6.png,1,2
Right/393_run7.png,2,../input/subway-run-2/Right/393_run7.png,1,2
Right/394.png,2,../input/subway-run-2/Right/394.png,1,2
Right/394_run6.png,2,../input/subway-run-2/Right/394_run6.png,1,2
Right/395_run6.png,2,../input/subway-run-2/Right/395_run6.png,1,2
Right/396_run101.png,2,../input/subway-run-2/Right/396_run101.png,1,4
Right/397_run7.png,2,../input/subway-run-2/Right/397_run7.png,1,2
Right/398_run101.png,2,../input/subway-run-2/Right/398_run101.png,1,2
Right/398_run7.png,2,../input/subway-run-2/Right/398_run7.png,1,2
Right/399.png,2,../input/subway-run-2/Right/399.png,1,2
Right/39_run100.png,2,../input/subway-run-2/Right/39_run100.png,1,2
Right/39_run101.png,2,../input/subway-run-2/Right/39_run101.png,1,2
Right/39_run3.png,2,../input/subway-run-2/Right/39_run3.png,1,2
Right/3_run100.png,2,../input/subway-run-2/Right/3_run100.png,1,2
Right/3_run7.png,2,../input/subway-run-2/Right/3_run7.png,1,2
Right/4.png,2,../input/subway-run-2/Right/4.png,1,2
Right/401_run7.png,2,../input/subway-run-2/Right/401_run7.png,1,2
Right/402_run3.png,2,../input/subway-run-2/Right/402_run3.png,1,2
Right/402_run7.png,2,../input/subway-run-2/Right/402_run7.png,1,2
Right/403_run101.png,2,../input/subway-run-2/Right/403_run101.png,1,2
Right/403_run2.png,2,../input/subway-run-2/Right/403_run2.png,1,2
Right/404_run2.png,2,../input/subway-run-2/Right/404_run2.png,1,2
Right/406_run3.png,2,../input/subway-run-2/Right/406_run3.png,1,2
Right/407_run101.png,2,../input/subway-run-2/Right/407_run101.png,1,2
Right/408.png,2,../input/subway-run-2/Right/408.png,1,2
Right/408_run101.png,2,../input/subway-run-2/Right/408_run101.png,1,4
Right/408_run3.png,2,../input/subway-run-2/Right/408_run3.png,1,2
Right/409_run101.png,2,../input/subway-run-2/Right/409_run101.png,1,4
Right/409_run6.png,2,../input/subway-run-2/Right/409_run6.png,1,2
Right/409_run7.png,2,../input/subway-run-2/Right/409_run7.png,1,2
Right/40_run1.png,2,../input/subway-run-2/Right/40_run1.png,1,2
Right/40_run100.png,2,../input/subway-run-2/Right/40_run100.png,1,2
Right/40_run101.png,2,../input/subway-run-2/Right/40_run101.png,1,1
Right/411_run7.png,2,../input/subway-run-2/Right/411_run7.png,1,2
Right/412_run2.png,2,../input/subway-run-2/Right/412_run2.png,1,2
Right/413.png,2,../input/subway-run-2/Right/413.png,1,2
Right/413_run6.png,2,../input/subway-run-2/Right/413_run6.png,1,2
Right/413_run7.png,2,../input/subway-run-2/Right/413_run7.png,1,2
Right/414_run6.png,2,../input/subway-run-2/Right/414_run6.png,1,2
Right/415_run101.png,2,../input/subway-run-2/Right/415_run101.png,1,2
Right/415_run7.png,2,../input/subway-run-2/Right/415_run7.png,1,2
Right/416_run3.png,2,../input/subway-run-2/Right/416_run3.png,1,2
Right/418.png,2,../input/subway-run-2/Right/418.png,1,2
Right/418_run2.png,2,../input/subway-run-2/Right/418_run2.png,1,2
Right/419.png,2,../input/subway-run-2/Right/419.png,1,2
Right/419_run6.png,2,../input/subway-run-2/Right/419_run6.png,1,2
Right/420_run2.png,2,../input/subway-run-2/Right/420_run2.png,1,2
Right/423.png,2,../input/subway-run-2/Right/423.png,1,2
Right/424_run101.png,2,../input/subway-run-2/Right/424_run101.png,1,2
Right/425.png,2,../input/subway-run-2/Right/425.png,1,2
Right/425_run101.png,2,../input/subway-run-2/Right/425_run101.png,1,2
Right/425_run3.png,2,../input/subway-run-2/Right/425_run3.png,1,2
Right/425_run7.png,2,../input/subway-run-2/Right/425_run7.png,1,2
Right/426_run101.png,2,../input/subway-run-2/Right/426_run101.png,1,2
Right/427_run6.png,2,../input/subway-run-2/Right/427_run6.png,1,2
Right/427_run7.png,2,../input/subway-run-2/Right/427_run7.png,1,2
Right/428_run101.png,2,../input/subway-run-2/Right/428_run101.png,1,2
Right/42_run101.png,2,../input/subway-run-2/Right/42_run101.png,1,2
Right/432_run2.png,2,../input/subway-run-2/Right/432_run2.png,1,2
Right/433_run2.png,2,../input/subway-run-2/Right/433_run2.png,1,2
Right/435_run2.png,2,../input/subway-run-2/Right/435_run2.png,1,2
Right/435_run3.png,2,../input/subway-run-2/Right/435_run3.png,1,2
Right/435_run7.png,2,../input/subway-run-2/Right/435_run7.png,1,2
Right/436.png,2,../input/subway-run-2/Right/436.png,1,2
Right/43_run101.png,2,../input/subway-run-2/Right/43_run101.png,1,2
Right/43_run3.png,2,../input/subway-run-2/Right/43_run3.png,1,2
Right/43_run6.png,2,../input/subway-run-2/Right/43_run6.png,1,2
Right/44.png,2,../input/subway-run-2/Right/44.png,1,2
Right/440_run2.png,2,../input/subway-run-2/Right/440_run2.png,1,2
Right/440_run6.png,2,../input/subway-run-2/Right/440_run6.png,1,2
Right/441_run6.png,2,../input/subway-run-2/Right/441_run6.png,1,2
Right/442_run2.png,2,../input/subway-run-2/Right/442_run2.png,1,2
Right/443.png,2,../input/subway-run-2/Right/443.png,1,2
Right/444_run7.png,2,../input/subway-run-2/Right/444_run7.png,1,2
Right/446.png,2,../input/subway-run-2/Right/446.png,1,2
Right/447_run2.png,2,../input/subway-run-2/Right/447_run2.png,1,2
Right/448.png,2,../input/subway-run-2/Right/448.png,1,2
Right/44_run100.png,2,../input/subway-run-2/Right/44_run100.png,1,2
Right/44_run101.png,2,../input/subway-run-2/Right/44_run101.png,1,2
Right/44_run3.png,2,../input/subway-run-2/Right/44_run3.png,1,2
Right/44_run7.png,2,../input/subway-run-2/Right/44_run7.png,1,2
Right/450_run6.png,2,../input/subway-run-2/Right/450_run6.png,1,2
Right/451_run7.png,2,../input/subway-run-2/Right/451_run7.png,1,2
Right/452_run2.png,2,../input/subway-run-2/Right/452_run2.png,1,2
Right/454_run6.png,2,../input/subway-run-2/Right/454_run6.png,1,2
Right/456_run7.png,2,../input/subway-run-2/Right/456_run7.png,1,2
Right/457_run6.png,2,../input/subway-run-2/Right/457_run6.png,1,2
Right/45_run1.png,2,../input/subway-run-2/Right/45_run1.png,1,2
Right/45_run6.png,2,../input/subway-run-2/Right/45_run6.png,1,2
Right/461.png,2,../input/subway-run-2/Right/461.png,1,2
Right/461_run2.png,2,../input/subway-run-2/Right/461_run2.png,1,2
Right/462_run7.png,2,../input/subway-run-2/Right/462_run7.png,1,2
Right/463_run7.png,2,../input/subway-run-2/Right/463_run7.png,1,2
Right/465_run7.png,2,../input/subway-run-2/Right/465_run7.png,1,2
Right/466.png,2,../input/subway-run-2/Right/466.png,1,2
Right/468_run2.png,2,../input/subway-run-2/Right/468_run2.png,1,2
Right/46_run7.png,2,../input/subway-run-2/Right/46_run7.png,1,2
Right/471_run2.png,2,../input/subway-run-2/Right/471_run2.png,1,2
Right/471_run6.png,2,../input/subway-run-2/Right/471_run6.png,1,2
Right/472_run6.png,2,../input/subway-run-2/Right/472_run6.png,1,2
Right/475_run6.png,2,../input/subway-run-2/Right/475_run6.png,1,2
Right/476.png,2,../input/subway-run-2/Right/476.png,1,2
Right/476_run7.png,2,../input/subway-run-2/Right/476_run7.png,1,2
Right/477_run2.png,2,../input/subway-run-2/Right/477_run2.png,1,2
Right/477_run6.png,2,../input/subway-run-2/Right/477_run6.png,1,2
Right/47_run7.png,2,../input/subway-run-2/Right/47_run7.png,1,2
Right/482_run2.png,2,../input/subway-run-2/Right/482_run2.png,1,2
Right/484.png,2,../input/subway-run-2/Right/484.png,1,2
Right/484_run7.png,2,../input/subway-run-2/Right/484_run7.png,1,2
Right/485.png,2,../input/subway-run-2/Right/485.png,1,2
Right/488_run2.png,2,../input/subway-run-2/Right/488_run2.png,1,2
Right/489_run7.png,2,../input/subway-run-2/Right/489_run7.png,1,2
Right/48_run3.png,2,../input/subway-run-2/Right/48_run3.png,1,2
Right/48_run6.png,2,../input/subway-run-2/Right/48_run6.png,1,2
Right/48_run7.png,2,../input/subway-run-2/Right/48_run7.png,1,2
Right/493.png,2,../input/subway-run-2/Right/493.png,1,2
Right/493_run7.png,2,../input/subway-run-2/Right/493_run7.png,1,2
Right/498_run7.png,2,../input/subway-run-2/Right/498_run7.png,1,2
Right/49_run2.png,2,../input/subway-run-2/Right/49_run2.png,1,2
Right/49_run7.png,2,../input/subway-run-2/Right/49_run7.png,1,4
Right/502_run7.png,2,../input/subway-run-2/Right/502_run7.png,1,2
Right/508_run6.png,2,../input/subway-run-2/Right/508_run6.png,1,2
Right/50_run100.png,2,../input/subway-run-2/Right/50_run100.png,1,2
Right/512_run7.png,2,../input/subway-run-2/Right/512_run7.png,1,2
Right/513_run6.png,2,../input/subway-run-2/Right/513_run6.png,1,2
Right/513_run7.png,2,../input/subway-run-2/Right/513_run7.png,1,2
Right/51_run3.png,2,../input/subway-run-2/Right/51_run3.png,1,2
Right/523_run7.png,2,../input/subway-run-2/Right/523_run7.png,1,4
Right/525_run6.png,2,../input/subway-run-2/Right/525_run6.png,1,2
Right/52_run2.png,2,../input/subway-run-2/Right/52_run2.png,1,2
Right/52_run7.png,2,../input/subway-run-2/Right/52_run7.png,1,2
Right/53.png,2,../input/subway-run-2/Right/53.png,1,2
Right/530_run6.png,2,../input/subway-run-2/Right/530_run6.png,1,2
Right/531_run7.png,2,../input/subway-run-2/Right/531_run7.png,1,2
Right/533_run6.png,2,../input/subway-run-2/Right/533_run6.png,1,2
Right/534_run6.png,2,../input/subway-run-2/Right/534_run6.png,1,2
Right/534_run7.png,2,../input/subway-run-2/Right/534_run7.png,1,2
Right/535_run6.png,2,../input/subway-run-2/Right/535_run6.png,1,2
Right/537_run6.png,2,../input/subway-run-2/Right/537_run6.png,1,2
Right/53_run1.png,2,../input/subway-run-2/Right/53_run1.png,1,2
Right/53_run6.png,2,../input/subway-run-2/Right/53_run6.png,1,2
Right/543_run7.png,2,../input/subway-run-2/Right/543_run7.png,1,2
Right/544_run7.png,2,../input/subway-run-2/Right/544_run7.png,1,4
Right/548_run6.png,2,../input/subway-run-2/Right/548_run6.png,1,2
Right/549_run6.png,2,../input/subway-run-2/Right/549_run6.png,1,2
Right/552_run7.png,2,../input/subway-run-2/Right/552_run7.png,1,2
Right/554_run7.png,2,../input/subway-run-2/Right/554_run7.png,1,2
Right/555_run6.png,2,../input/subway-run-2/Right/555_run6.png,1,2
Right/557_run7.png,2,../input/subway-run-2/Right/557_run7.png,1,2
Right/559_run7.png,2,../input/subway-run-2/Right/559_run7.png,1,2
Right/560_run6.png,2,../input/subway-run-2/Right/560_run6.png,1,2
Right/567_run6.png,2,../input/subway-run-2/Right/567_run6.png,1,2
Right/569_run6.png,2,../input/subway-run-2/Right/569_run6.png,1,2
Right/57.png,2,../input/subway-run-2/Right/57.png,1,2
Right/571_run7.png,2,../input/subway-run-2/Right/571_run7.png,1,2
Right/572_run6.png,2,../input/subway-run-2/Right/572_run6.png,1,2
Right/577_run7.png,2,../input/subway-run-2/Right/577_run7.png,1,2
Right/578_run7.png,2,../input/subway-run-2/Right/578_run7.png,1,2
Right/57_run3.png,2,../input/subway-run-2/Right/57_run3.png,1,2
Right/57_run6.png,2,../input/subway-run-2/Right/57_run6.png,1,2
Right/580_run6.png,2,../input/subway-run-2/Right/580_run6.png,1,2
Right/582_run6.png,2,../input/subway-run-2/Right/582_run6.png,1,2
Right/583_run6.png,2,../input/subway-run-2/Right/583_run6.png,1,2
Right/588_run6.png,2,../input/subway-run-2/Right/588_run6.png,1,2
Right/589_run7.png,2,../input/subway-run-2/Right/589_run7.png,1,2
Right/59.png,2,../input/subway-run-2/Right/59.png,1,2
Right/590_run6.png,2,../input/subway-run-2/Right/590_run6.png,1,2
Right/593_run7.png,2,../input/subway-run-2/Right/593_run7.png,1,2
Right/594_run6.png,2,../input/subway-run-2/Right/594_run6.png,1,2
Right/594_run7.png,2,../input/subway-run-2/Right/594_run7.png,1,2
Right/596_run7.png,2,../input/subway-run-2/Right/596_run7.png,1,2
Right/599_run7.png,2,../input/subway-run-2/Right/599_run7.png,1,2
Right/59_run1.png,2,../input/subway-run-2/Right/59_run1.png,1,2
Right/5_run101.png,2,../input/subway-run-2/Right/5_run101.png,1,4
Right/600_run7.png,2,../input/subway-run-2/Right/600_run7.png,1,2
Right/604_run7.png,2,../input/subway-run-2/Right/604_run7.png,1,2
Right/606_run7.png,2,../input/subway-run-2/Right/606_run7.png,1,2
Right/609_run7.png,2,../input/subway-run-2/Right/609_run7.png,1,1
Right/61.png,2,../input/subway-run-2/Right/61.png,1,2
Right/614_run7.png,2,../input/subway-run-2/Right/614_run7.png,1,2
Right/616_run7.png,2,../input/subway-run-2/Right/616_run7.png,1,2
Right/617_run7.png,2,../input/subway-run-2/Right/617_run7.png,1,2
Right/61_run100.png,2,../input/subway-run-2/Right/61_run100.png,1,2
Right/622_run7.png,2,../input/subway-run-2/Right/622_run7.png,1,4
Right/626_run7.png,2,../input/subway-run-2/Right/626_run7.png,1,2
Right/633_run7.png,2,../input/subway-run-2/Right/633_run7.png,1,2
Right/638_run7.png,2,../input/subway-run-2/Right/638_run7.png,1,4
Right/63_run100.png,2,../input/subway-run-2/Right/63_run100.png,1,2
Right/642_run7.png,2,../input/subway-run-2/Right/642_run7.png,1,2
Right/646_run7.png,2,../input/subway-run-2/Right/646_run7.png,1,2
Right/647_run7.png,2,../input/subway-run-2/Right/647_run7.png,1,2
Right/64_run100.png,2,../input/subway-run-2/Right/64_run100.png,1,2
Right/64_run2.png,2,../input/subway-run-2/Right/64_run2.png,1,2
Right/654_run7.png,2,../input/subway-run-2/Right/654_run7.png,1,2
Right/656_run7.png,2,../input/subway-run-2/Right/656_run7.png,1,2
Right/65_run1.png,2,../input/subway-run-2/Right/65_run1.png,1,2
Right/660_run7.png,2,../input/subway-run-2/Right/660_run7.png,1,2
Right/66_run100.png,2,../input/subway-run-2/Right/66_run100.png,1,2
Right/66_run101.png,2,../input/subway-run-2/Right/66_run101.png,1,2
Right/66_run6.png,2,../input/subway-run-2/Right/66_run6.png,1,2
Right/676_run7.png,2,../input/subway-run-2/Right/676_run7.png,1,2
Right/677_run7.png,2,../input/subway-run-2/Right/677_run7.png,1,2
Right/678_run7.png,2,../input/subway-run-2/Right/678_run7.png,1,2
Right/67_run101.png,2,../input/subway-run-2/Right/67_run101.png,1,2
Right/682_run7.png,2,../input/subway-run-2/Right/682_run7.png,1,4
Right/683_run7.png,2,../input/subway-run-2/Right/683_run7.png,1,2
Right/685_run7.png,2,../input/subway-run-2/Right/685_run7.png,1,2
Right/68_run2.png,2,../input/subway-run-2/Right/68_run2.png,1,2
Right/690_run7.png,2,../input/subway-run-2/Right/690_run7.png,1,2
Right/691_run7.png,2,../input/subway-run-2/Right/691_run7.png,1,2
Right/69_run6.png,2,../input/subway-run-2/Right/69_run6.png,1,2
Right/6_run7.png,2,../input/subway-run-2/Right/6_run7.png,1,2
Right/70_run1.png,2,../input/subway-run-2/Right/70_run1.png,1,2
Right/713_run7.png,2,../input/subway-run-2/Right/713_run7.png,1,2
Right/715_run7.png,2,../input/subway-run-2/Right/715_run7.png,1,2
Right/718_run7.png,2,../input/subway-run-2/Right/718_run7.png,1,2
Right/71_run101.png,2,../input/subway-run-2/Right/71_run101.png,1,2
Right/71_run2.png,2,../input/subway-run-2/Right/71_run2.png,1,2
Right/71_run7.png,2,../input/subway-run-2/Right/71_run7.png,1,2
Right/724_run7.png,2,../input/subway-run-2/Right/724_run7.png,1,2
Right/72_run1.png,2,../input/subway-run-2/Right/72_run1.png,1,2
Right/72_run101.png,2,../input/subway-run-2/Right/72_run101.png,1,2
Right/742_run7.png,2,../input/subway-run-2/Right/742_run7.png,1,2
Right/74_run7.png,2,../input/subway-run-2/Right/74_run7.png,1,2
Right/75_run1.png,2,../input/subway-run-2/Right/75_run1.png,1,2
Right/75_run100.png,2,../input/subway-run-2/Right/75_run100.png,1,2
Right/76_run2.png,2,../input/subway-run-2/Right/76_run2.png,1,2
Right/76_run7.png,2,../input/subway-run-2/Right/76_run7.png,1,2
Right/77.png,2,../input/subway-run-2/Right/77.png,1,2
Right/77_run3.png,2,../input/subway-run-2/Right/77_run3.png,1,2
Right/78_run100.png,2,../input/subway-run-2/Right/78_run100.png,1,2
Right/78_run2.png,2,../input/subway-run-2/Right/78_run2.png,1,4
Right/78_run6.png,2,../input/subway-run-2/Right/78_run6.png,1,2
Right/79_run101.png,2,../input/subway-run-2/Right/79_run101.png,1,2
Right/7_run100.png,2,../input/subway-run-2/Right/7_run100.png,1,2
Right/7_run101.png,2,../input/subway-run-2/Right/7_run101.png,1,4
Right/7_run7.png,2,../input/subway-run-2/Right/7_run7.png,1,2
Right/80_run1.png,2,../input/subway-run-2/Right/80_run1.png,1,2
Right/80_run6.png,2,../input/subway-run-2/Right/80_run6.png,1,4
Right/80_run7.png,2,../input/subway-run-2/Right/80_run7.png,1,2
Right/81.png,2,../input/subway-run-2/Right/81.png,1,2
Right/81_run3.png,2,../input/subway-run-2/Right/81_run3.png,1,2
Right/82_run1.png,2,../input/subway-run-2/Right/82_run1.png,1,2
Right/83_run101.png,2,../input/subway-run-2/Right/83_run101.png,1,2
Right/83_run7.png,2,../input/subway-run-2/Right/83_run7.png,1,2
Right/84_run7.png,2,../input/subway-run-2/Right/84_run7.png,1,2
Right/85_run2.png,2,../input/subway-run-2/Right/85_run2.png,1,4
Right/86_run100.png,2,../input/subway-run-2/Right/86_run100.png,1,2
Right/86_run7.png,2,../input/subway-run-2/Right/86_run7.png,1,2
Right/87_run2.png,2,../input/subway-run-2/Right/87_run2.png,1,2
Right/87_run7.png,2,../input/subway-run-2/Right/87_run7.png,1,2
Right/88_run1.png,2,../input/subway-run-2/Right/88_run1.png,1,2
Right/89_run6.png,2,../input/subway-run-2/Right/89_run6.png,1,2
Right/8_run100.png,2,../input/subway-run-2/Right/8_run100.png,1,2
Right/8_run101.png,2,../input/subway-run-2/Right/8_run101.png,1,2
Right/8_run2.png,2,../input/subway-run-2/Right/8_run2.png,1,4
Right/9.png,2,../input/subway-run-2/Right/9.png,1,2
Right/90_run101.png,2,../input/subway-run-2/Right/90_run101.png,1,1
Right/91_run1.png,2,../input/subway-run-2/Right/91_run1.png,1,2
Right/92_run1.png,2,../input/subway-run-2/Right/92_run1.png,1,2
Right/92_run100.png,2,../input/subway-run-2/Right/92_run100.png,1,2
Right/92_run2.png,2,../input/subway-run-2/Right/92_run2.png,1,4
Right/92_run6.png,2,../input/subway-run-2/Right/92_run6.png,1,2
Right/92_run7.png,2,../input/subway-run-2/Right/92_run7.png,1,2
Right/93.png,2,../input/subway-run-2/Right/93.png,1,2
Right/93_run2.png,2,../input/subway-run-2/Right/93_run2.png,1,2
Right/93_run7.png,2,../input/subway-run-2/Right/93_run7.png,1,2
Right/94.png,2,../input/subway-run-2/Right/94.png,1,2
Right/94_run101.png,2,../input/subway-run-2/Right/94_run101.png,1,2
Right/94_run2.png,2,../input/subway-run-2/Right/94_run2.png,1,2
Right/94_run7.png,2,../input/subway-run-2/Right/94_run7.png,1,2
Right/95_run101.png,2,../input/subway-run-2/Right/95_run101.png,1,2
